date_time,wind speed,wind dir
7/21/2017 4:00,31,265
7/21/2017 7:00,29,260
7/21/2017 10:00,30,255
7/21/2017 13:00,18,230
7/21/2017 16:00,24,240
7/21/2017 19:00,27,255
7/21/2017 22:00,28,255
7/22/2017 1:00,28,245
7/22/2017 4:00,32,245
7/22/2017 7:00,33,245
7/22/2017 10:00,33,245
7/22/2017 13:00,26,250
7/22/2017 16:00,27,255
7/22/2017 19:00,18,265
7/22/2017 22:00,15,250
7/23/2017 1:00,22,250
7/23/2017 4:00,27,255
7/23/2017 7:00,33,255
7/23/2017 10:00,34,255
7/23/2017 13:00,23,250
7/23/2017 16:00,22,250
7/23/2017 19:00,20,250
7/23/2017 22:00,17,255
7/24/2017 1:00,27,260
7/24/2017 4:00,32,265
7/24/2017 7:00,36,260
7/24/2017 10:00,39,260
7/24/2017 13:00,32,250
7/24/2017 16:00,31,260
7/24/2017 19:00,31,245
7/24/2017 22:00,35,255
7/25/2017 1:00,41,250
7/25/2017 4:00,45,255
7/25/2017 7:00,49,260
7/25/2017 10:00,53,265
7/25/2017 13:00,49,255
7/25/2017 16:00,53,260
7/25/2017 19:00,41,275
7/25/2017 22:00,45,275
7/26/2017 1:00,52,255
7/26/2017 4:00,59,260
7/26/2017 7:00,52,255
7/26/2017 10:00,57,255
7/26/2017 13:00,50,255
7/26/2017 16:00,58,260
7/26/2017 19:00,59,255
7/26/2017 22:00,66,255
7/27/2017 1:00,66,255
7/27/2017 4:00,65,255
7/27/2017 7:00,62,240
7/27/2017 10:00,62,250
7/27/2017 13:00,46,245
7/27/2017 16:00,54,255
7/27/2017 19:00,56,255
7/27/2017 22:00,55,260
7/28/2017 1:00,57,250
7/28/2017 4:00,58,255
7/28/2017 7:00,35,255
7/28/2017 10:00,43,260
7/28/2017 13:00,29,240
7/28/2017 16:00,37,250
7/28/2017 19:00,38,255
7/28/2017 22:00,47,265
7/29/2017 1:00,35,250
7/29/2017 4:00,45,250
7/29/2017 7:00,54,260
7/29/2017 10:00,55,260
7/29/2017 13:00,36,250
7/29/2017 16:00,41,255
7/29/2017 19:00,50,250
7/29/2017 22:00,53,260
7/30/2017 1:00,45,260
7/30/2017 4:00,47,265
7/30/2017 7:00,44,265
7/30/2017 10:00,45,265
7/30/2017 13:00,31,255
7/30/2017 16:00,34,265
7/30/2017 19:00,32,250
7/30/2017 22:00,36,255
7/31/2017 1:00,29,245
7/31/2017 4:00,32,255
7/31/2017 7:00,35,250
7/31/2017 10:00,35,255
7/31/2017 13:00,34,250
7/31/2017 16:00,39,255
7/31/2017 19:00,38,255
7/31/2017 22:00,40,255
8/1/2017 1:00,38,250
8/1/2017 4:00,42,255
8/1/2017 7:00,42,250
8/1/2017 10:00,42,255
8/1/2017 13:00,35,255
8/1/2017 16:00,35,265
8/1/2017 19:00,29,255
8/1/2017 22:00,31,255
8/2/2017 1:00,29,255
8/2/2017 4:00,30,265
8/2/2017 7:00,33,260
8/2/2017 10:00,34,265
8/2/2017 13:00,32,255
8/2/2017 16:00,31,270
8/2/2017 19:00,31,265
8/2/2017 22:00,38,265
8/3/2017 1:00,42,260
8/3/2017 4:00,46,260
8/3/2017 7:00,45,255
8/3/2017 10:00,49,255
8/3/2017 13:00,43,255
8/3/2017 16:00,48,260
8/3/2017 19:00,45,260
8/3/2017 22:00,50,260
8/4/2017 1:00,42,255
8/4/2017 4:00,46,255
8/4/2017 7:00,40,250
8/4/2017 10:00,42,245
8/4/2017 13:00,37,245
8/4/2017 16:00,42,245
8/4/2017 19:00,40,250
8/4/2017 22:00,42,250
8/5/2017 1:00,44,250
8/5/2017 4:00,44,250
8/5/2017 7:00,51,240
8/5/2017 10:00,47,240
8/5/2017 13:00,44,245
8/5/2017 16:00,45,250
8/5/2017 19:00,29,245
8/5/2017 22:00,29,245
8/6/2017 1:00,30,235
8/6/2017 4:00,32,225
8/6/2017 7:00,28,225
8/6/2017 10:00,25,210
8/6/2017 13:00,27,195
8/6/2017 16:00,25,200
8/6/2017 19:00,25,205
8/6/2017 22:00,26,215
8/7/2017 1:00,26,215
8/7/2017 4:00,24,220
8/7/2017 7:00,24,225
8/7/2017 10:00,24,225
8/7/2017 13:00,21,225
8/7/2017 16:00,20,230
8/7/2017 19:00,16,230
8/7/2017 22:00,14,230
8/8/2017 1:00,13,240
8/8/2017 4:00,14,245
8/8/2017 7:00,13,240
8/8/2017 10:00,15,245
8/8/2017 13:00,12,240
8/8/2017 16:00,12,250
8/8/2017 19:00,14,255
8/8/2017 22:00,14,260
8/9/2017 1:00,7,215
8/9/2017 4:00,10,240
8/9/2017 7:00,9,250
8/9/2017 10:00,11,255
8/9/2017 13:00,7,250
8/9/2017 16:00,9,275
8/9/2017 19:00,7,295
8/9/2017 22:00,7,290
8/10/2017 1:00,8,235
8/10/2017 4:00,10,240
8/10/2017 7:00,10,230
8/10/2017 10:00,10,255
8/10/2017 13:00,12,245
8/10/2017 16:00,13,260
8/10/2017 19:00,11,275
8/10/2017 22:00,7,270
8/11/2017 1:00,12,260
8/11/2017 4:00,14,290
8/11/2017 7:00,8,260
8/11/2017 10:00,13,270
8/11/2017 13:00,11,255
8/11/2017 16:00,14,290
8/11/2017 19:00,10,325
8/11/2017 22:00,7,330
8/12/2017 1:00,5,280
8/12/2017 4:00,6,295
8/12/2017 7:00,8,335
8/12/2017 10:00,8,295
8/12/2017 13:00,13,285
8/12/2017 16:00,9,295
8/12/2017 19:00,8,315
8/12/2017 22:00,8,325
8/13/2017 1:00,9,330
8/13/2017 4:00,12,320
8/13/2017 7:00,5,320
8/13/2017 10:00,6,305
8/13/2017 13:00,7,275
8/13/2017 16:00,6,295
8/13/2017 19:00,1,210
8/13/2017 22:00,0,175
8/14/2017 1:00,1,325
8/14/2017 4:00,6,270
8/14/2017 7:00,7,270
8/14/2017 10:00,7,265
8/14/2017 13:00,5,220
8/14/2017 16:00,8,210
8/14/2017 19:00,10,240
8/14/2017 22:00,13,250
8/15/2017 1:00,16,270
8/15/2017 4:00,17,265
8/15/2017 7:00,15,250
8/15/2017 10:00,24,235
8/15/2017 13:00,33,240
8/15/2017 16:00,34,240
8/15/2017 19:00,39,245
8/15/2017 22:00,40,250
8/16/2017 1:00,45,250
8/16/2017 4:00,53,255
8/16/2017 7:00,60,260
8/16/2017 10:00,59,260
8/16/2017 13:00,56,260
8/16/2017 16:00,56,265
8/16/2017 19:00,74,265
8/16/2017 22:00,75,270
8/17/2017 1:00,59,265
8/17/2017 4:00,59,265
8/17/2017 7:00,54,260
8/17/2017 10:00,55,260
8/17/2017 13:00,46,260
8/17/2017 16:00,42,260
8/17/2017 19:00,48,265
8/17/2017 22:00,55,270
8/18/2017 1:00,53,270
8/18/2017 4:00,51,265
8/18/2017 7:00,50,260
8/18/2017 10:00,46,260
8/18/2017 13:00,40,265
8/18/2017 16:00,35,270
8/18/2017 19:00,32,270
8/18/2017 22:00,33,275
8/19/2017 1:00,36,265
8/19/2017 4:00,34,270
8/19/2017 7:00,34,270
8/19/2017 10:00,33,265
8/19/2017 13:00,25,260
8/19/2017 16:00,27,260
8/19/2017 19:00,28,255
8/19/2017 22:00,30,265
8/20/2017 1:00,30,260
8/20/2017 4:00,35,270
8/20/2017 7:00,42,265
8/20/2017 10:00,42,265
8/20/2017 13:00,19,260
8/20/2017 16:00,24,265
8/20/2017 19:00,20,260
8/20/2017 22:00,30,265
8/21/2017 1:00,27,250
8/21/2017 4:00,34,250
8/21/2017 7:00,47,260
8/21/2017 10:00,44,265
8/21/2017 13:00,36,260
8/21/2017 16:00,34,260
8/21/2017 19:00,33,260
8/21/2017 22:00,38,260
8/22/2017 1:00,45,255
8/22/2017 4:00,46,255
8/22/2017 7:00,39,245
8/22/2017 10:00,42,250
8/22/2017 13:00,30,250
8/22/2017 16:00,32,255
8/22/2017 19:00,26,255
8/22/2017 22:00,35,255
8/23/2017 1:00,32,255
8/23/2017 4:00,37,260
8/23/2017 7:00,48,260
8/23/2017 10:00,48,255
8/23/2017 13:00,41,255
8/23/2017 16:00,36,260
8/23/2017 19:00,44,255
8/23/2017 22:00,48,260
8/24/2017 1:00,48,260
8/24/2017 4:00,47,265
8/24/2017 7:00,38,260
8/24/2017 10:00,36,255
8/24/2017 13:00,27,250
8/24/2017 16:00,29,255
8/24/2017 19:00,37,255
8/24/2017 22:00,40,255
8/25/2017 1:00,35,250
8/25/2017 4:00,36,255
8/25/2017 7:00,36,255
8/25/2017 10:00,38,255
8/25/2017 13:00,32,255
8/25/2017 16:00,29,260
8/25/2017 19:00,29,255
8/25/2017 22:00,34,265
8/26/2017 1:00,33,270
8/26/2017 4:00,34,275
8/26/2017 7:00,36,265
8/26/2017 10:00,39,265
8/26/2017 13:00,35,275
8/26/2017 16:00,37,275
8/26/2017 19:00,42,280
8/26/2017 22:00,39,285
8/27/2017 1:00,39,270
8/27/2017 4:00,39,275
8/27/2017 7:00,30,265
8/27/2017 10:00,31,260
8/27/2017 13:00,27,255
8/27/2017 16:00,33,255
8/27/2017 19:00,29,275
8/27/2017 22:00,29,275
8/28/2017 1:00,34,250
8/28/2017 4:00,38,250
8/28/2017 7:00,37,255
8/28/2017 10:00,36,265
8/28/2017 13:00,35,285
8/28/2017 16:00,38,275
8/28/2017 19:00,41,270
8/28/2017 22:00,40,275
8/29/2017 1:00,40,270
8/29/2017 4:00,38,275
8/29/2017 7:00,36,260
8/29/2017 10:00,36,265
8/29/2017 13:00,22,270
8/29/2017 16:00,20,270
8/29/2017 19:00,19,270
8/29/2017 22:00,15,280
8/30/2017 1:00,13,280
8/30/2017 4:00,17,280
8/30/2017 7:00,17,270
8/30/2017 10:00,18,260
8/30/2017 13:00,13,240
8/30/2017 16:00,11,240
8/30/2017 19:00,13,235
8/30/2017 22:00,11,230
8/31/2017 1:00,15,205
8/31/2017 4:00,18,210
8/31/2017 7:00,20,220
8/31/2017 10:00,18,225
8/31/2017 13:00,13,225
8/31/2017 16:00,15,235
8/31/2017 19:00,14,240
8/31/2017 22:00,11,225
9/1/2017 1:00,12,230
9/1/2017 4:00,15,240
9/1/2017 7:00,16,245
9/1/2017 10:00,19,245
9/1/2017 13:00,16,235
9/1/2017 16:00,17,255
9/1/2017 19:00,16,255
9/1/2017 22:00,13,260
9/2/2017 1:00,13,260
9/2/2017 4:00,18,260
9/2/2017 7:00,20,260
9/2/2017 10:00,20,265
9/2/2017 13:00,15,280
9/2/2017 16:00,17,290
9/2/2017 19:00,13,305
9/2/2017 22:00,11,315
9/3/2017 1:00,13,295
9/3/2017 4:00,13,290
9/3/2017 7:00,12,295
9/3/2017 10:00,12,295
9/3/2017 13:00,7,295
9/3/2017 16:00,12,320
9/3/2017 19:00,21,315
9/3/2017 22:00,17,315
9/4/2017 1:00,13,300
9/4/2017 4:00,13,290
9/4/2017 7:00,9,300
9/4/2017 10:00,11,275
9/4/2017 13:00,13,250
9/4/2017 16:00,10,270
9/4/2017 19:00,9,250
9/4/2017 22:00,11,275
9/5/2017 1:00,11,265
9/5/2017 4:00,10,255
9/5/2017 7:00,9,250
9/5/2017 10:00,10,230
9/5/2017 13:00,11,210
9/5/2017 16:00,9,210
9/5/2017 19:00,8,215
9/5/2017 22:00,8,210
9/6/2017 1:00,5,220
9/6/2017 4:00,6,220
9/6/2017 7:00,8,205
9/6/2017 10:00,10,205
9/6/2017 13:00,10,205
9/6/2017 16:00,7,220
9/6/2017 19:00,4,195
9/6/2017 22:00,8,140
9/7/2017 1:00,10,155
9/7/2017 4:00,9,145
9/7/2017 7:00,11,170
9/7/2017 10:00,12,180
9/7/2017 13:00,12,185
9/7/2017 16:00,8,190
9/7/2017 19:00,11,180
9/7/2017 22:00,10,165
9/8/2017 1:00,12,170
9/8/2017 4:00,12,160
9/8/2017 7:00,11,140
9/8/2017 10:00,10,145
9/8/2017 13:00,8,105
9/8/2017 16:00,9,100
9/8/2017 19:00,6,85
9/8/2017 22:00,6,90
9/9/2017 1:00,4,175
9/9/2017 4:00,4,130
9/9/2017 7:00,6,105
9/9/2017 10:00,7,120
9/9/2017 13:00,7,155
9/9/2017 16:00,5,160
9/9/2017 19:00,10,165
9/9/2017 22:00,8,190
9/10/2017 1:00,6,180
9/10/2017 4:00,3,170
9/10/2017 7:00,8,185
9/10/2017 10:00,8,195
9/10/2017 13:00,10,235
9/10/2017 16:00,7,250
9/10/2017 19:00,6,225
9/10/2017 22:00,5,235
9/11/2017 1:00,5,280
9/11/2017 4:00,3,265
9/11/2017 7:00,3,115
9/11/2017 10:00,7,130
9/11/2017 13:00,16,165
9/11/2017 16:00,17,185
9/11/2017 19:00,12,175
9/11/2017 22:00,15,185
9/12/2017 1:00,20,175
9/12/2017 4:00,18,175
9/12/2017 7:00,12,160
9/12/2017 10:00,13,165
9/12/2017 13:00,5,205
9/12/2017 16:00,8,250
9/12/2017 19:00,6,275
9/12/2017 22:00,3,290
9/13/2017 1:00,4,10
9/13/2017 4:00,4,285
9/13/2017 7:00,12,245
9/13/2017 10:00,17,260
9/13/2017 13:00,20,295
9/13/2017 16:00,30,300
9/13/2017 19:00,27,295
9/13/2017 22:00,27,300
9/14/2017 1:00,29,315
9/14/2017 4:00,34,320
9/14/2017 7:00,32,335
9/14/2017 10:00,29,340
9/14/2017 13:00,18,325
9/14/2017 16:00,21,310
9/14/2017 19:00,17,320
9/14/2017 22:00,19,320
9/15/2017 1:00,22,315
9/15/2017 4:00,25,310
9/15/2017 7:00,22,320
9/15/2017 10:00,21,305
9/15/2017 13:00,24,275
9/15/2017 16:00,33,275
9/15/2017 19:00,25,275
9/15/2017 22:00,29,270
9/16/2017 1:00,34,265
9/16/2017 4:00,38,260
9/16/2017 7:00,47,255
9/16/2017 10:00,60,245
9/16/2017 13:00,62,240
9/16/2017 16:00,69,240
9/16/2017 19:00,71,230
9/16/2017 22:00,73,225
9/17/2017 1:00,62,225
9/17/2017 4:00,54,225
9/17/2017 7:00,60,240
9/17/2017 10:00,50,235
9/17/2017 13:00,43,250
9/17/2017 16:00,41,260
9/17/2017 19:00,30,255
9/17/2017 22:00,28,255
9/18/2017 1:00,23,250
9/18/2017 4:00,22,260
9/18/2017 7:00,21,265
9/18/2017 10:00,23,275
9/18/2017 13:00,17,280
9/18/2017 16:00,20,290
9/18/2017 19:00,33,305
9/18/2017 22:00,34,310
9/19/2017 1:00,27,295
9/19/2017 4:00,31,300
9/19/2017 7:00,34,300
9/19/2017 10:00,32,300
9/19/2017 13:00,23,280
9/19/2017 16:00,23,290
9/19/2017 19:00,16,290
9/19/2017 22:00,19,295
9/20/2017 1:00,24,290
9/20/2017 4:00,29,295
9/20/2017 7:00,25,290
9/20/2017 10:00,25,300
9/20/2017 13:00,19,295
9/20/2017 16:00,19,300
9/20/2017 19:00,22,295
9/20/2017 22:00,26,305
9/21/2017 1:00,20,305
9/21/2017 4:00,22,310
9/21/2017 7:00,18,305
9/21/2017 10:00,16,300
9/21/2017 13:00,15,305
9/21/2017 16:00,17,295
9/21/2017 19:00,14,255
9/21/2017 22:00,21,265
9/22/2017 1:00,26,260
9/22/2017 4:00,34,270
9/22/2017 7:00,36,260
9/22/2017 10:00,41,270
9/22/2017 13:00,43,280
9/22/2017 16:00,43,280
9/22/2017 19:00,29,280
9/22/2017 22:00,26,280
9/23/2017 1:00,26,265
9/23/2017 4:00,26,265
9/23/2017 7:00,33,255
9/23/2017 10:00,39,260
9/23/2017 13:00,35,265
9/23/2017 16:00,35,270
9/23/2017 19:00,33,265
9/23/2017 22:00,40,265
9/24/2017 1:00,47,265
9/24/2017 4:00,53,265
9/24/2017 7:00,51,255
9/24/2017 10:00,57,260
9/24/2017 13:00,43,260
9/24/2017 16:00,51,270
9/24/2017 19:00,55,265
9/24/2017 22:00,57,265
9/25/2017 1:00,59,255
9/25/2017 4:00,59,260
9/25/2017 7:00,56,255
9/25/2017 10:00,55,260
9/25/2017 13:00,52,260
9/25/2017 16:00,54,265
9/25/2017 19:00,52,255
9/25/2017 22:00,52,260
9/26/2017 1:00,47,255
9/26/2017 4:00,49,255
9/26/2017 7:00,36,245
9/26/2017 10:00,39,245
9/26/2017 13:00,27,245
9/26/2017 16:00,37,255
9/26/2017 19:00,35,245
9/26/2017 22:00,34,260
9/27/2017 1:00,25,260
9/27/2017 4:00,27,265
9/27/2017 7:00,41,270
9/27/2017 10:00,39,270
9/27/2017 13:00,30,265
9/27/2017 16:00,28,270
9/27/2017 19:00,24,275
9/27/2017 22:00,19,285
9/28/2017 1:00,21,280
9/28/2017 4:00,23,290
9/28/2017 7:00,16,290
9/28/2017 10:00,17,295
9/28/2017 13:00,15,290
9/28/2017 16:00,16,305
9/28/2017 19:00,17,310
9/28/2017 22:00,19,320
9/29/2017 1:00,15,315
9/29/2017 4:00,18,320
9/29/2017 7:00,16,320
9/29/2017 10:00,13,325
9/29/2017 13:00,18,315
9/29/2017 16:00,17,320
9/29/2017 19:00,16,320
9/29/2017 22:00,15,320
9/30/2017 1:00,15,320
9/30/2017 4:00,13,320
9/30/2017 7:00,8,315
9/30/2017 10:00,8,295
9/30/2017 13:00,9,285
9/30/2017 16:00,9,285
9/30/2017 19:00,12,270
9/30/2017 22:00,12,275
10/1/2017 1:00,9,240
10/1/2017 4:00,10,240
10/1/2017 7:00,7,205
10/1/2017 10:00,11,235
10/1/2017 13:00,7,215
10/1/2017 16:00,8,235
10/1/2017 19:00,14,275
10/1/2017 22:00,12,285
10/2/2017 1:00,11,270
10/2/2017 4:00,14,275
10/2/2017 7:00,11,255
10/2/2017 10:00,9,245
10/2/2017 13:00,19,255
10/2/2017 16:00,24,270
10/2/2017 19:00,26,255
10/2/2017 22:00,28,260
10/3/2017 1:00,35,270
10/3/2017 4:00,33,275
10/3/2017 7:00,27,275
10/3/2017 10:00,26,265
10/3/2017 13:00,26,255
10/3/2017 16:00,28,255
10/3/2017 19:00,29,260
10/3/2017 22:00,27,260
10/4/2017 1:00,27,245
10/4/2017 4:00,29,245
10/4/2017 7:00,28,240
10/4/2017 10:00,30,245
10/4/2017 13:00,23,240
10/4/2017 16:00,24,235
10/4/2017 19:00,21,225
10/4/2017 22:00,19,220
10/5/2017 1:00,19,230
10/5/2017 4:00,20,230
10/5/2017 7:00,17,225
10/5/2017 10:00,13,215
10/5/2017 13:00,8,205
10/5/2017 16:00,11,230
10/5/2017 19:00,11,245
10/5/2017 22:00,3,255
10/6/2017 1:00,4,105
10/6/2017 4:00,9,90
10/6/2017 7:00,12,65
10/6/2017 10:00,14,75
10/6/2017 13:00,8,70
10/6/2017 16:00,7,55
10/6/2017 19:00,4,20
10/6/2017 22:00,5,355
10/7/2017 1:00,10,350
10/7/2017 4:00,11,350
10/7/2017 7:00,15,350
10/7/2017 10:00,17,345
10/7/2017 13:00,18,355
10/7/2017 16:00,17,345
10/7/2017 19:00,13,325
10/7/2017 22:00,16,340
10/8/2017 1:00,17,350
10/8/2017 4:00,16,345
10/8/2017 7:00,15,350
10/8/2017 10:00,16,350
10/8/2017 13:00,15,345
10/8/2017 16:00,13,350
10/8/2017 19:00,11,10
10/8/2017 22:00,8,25
10/9/2017 1:00,5,50
10/9/2017 4:00,6,40
10/9/2017 7:00,6,20
10/9/2017 10:00,7,40
10/9/2017 13:00,4,30
10/9/2017 16:00,2,300
10/9/2017 19:00,4,325
10/9/2017 22:00,6,15
10/10/2017 1:00,4,360
10/10/2017 4:00,1,300
10/10/2017 7:00,6,235
10/10/2017 10:00,7,220
10/10/2017 13:00,6,215
10/10/2017 16:00,7,230
10/10/2017 19:00,13,220
10/10/2017 22:00,14,210
10/11/2017 1:00,16,195
10/11/2017 4:00,18,200
10/11/2017 7:00,33,210
10/11/2017 10:00,46,215
10/11/2017 13:00,17,230
10/11/2017 16:00,16,255
10/11/2017 19:00,23,255
10/11/2017 22:00,18,270
10/12/2017 1:00,22,255
10/12/2017 4:00,22,265
10/12/2017 7:00,29,270
10/12/2017 10:00,26,275
10/12/2017 13:00,20,265
10/12/2017 16:00,24,270
10/12/2017 19:00,27,280
10/12/2017 22:00,23,285
10/13/2017 1:00,27,285
10/13/2017 4:00,26,280
10/13/2017 7:00,32,265
10/13/2017 10:00,32,260
10/13/2017 13:00,29,265
10/13/2017 16:00,31,255
10/13/2017 19:00,42,250
10/13/2017 22:00,44,255
10/14/2017 1:00,50,255
10/14/2017 4:00,51,260
10/14/2017 7:00,45,260
10/14/2017 10:00,45,260
10/14/2017 13:00,34,265
10/14/2017 16:00,45,265
10/14/2017 19:00,42,265
10/14/2017 22:00,49,265
10/15/2017 1:00,55,265
10/15/2017 4:00,55,260
10/15/2017 7:00,49,260
10/15/2017 10:00,46,255
10/15/2017 13:00,49,260
10/15/2017 16:00,44,260
10/15/2017 19:00,42,260
10/15/2017 22:00,41,270
10/16/2017 1:00,43,265
10/16/2017 4:00,40,270
10/16/2017 7:00,36,260
10/16/2017 10:00,34,255
10/16/2017 13:00,30,245
10/16/2017 16:00,32,245
10/16/2017 19:00,39,245
10/16/2017 22:00,39,250
10/17/2017 1:00,40,255
10/17/2017 4:00,43,250
10/17/2017 7:00,43,250
10/17/2017 10:00,41,250
10/17/2017 13:00,20,250
10/17/2017 16:00,23,250
10/17/2017 19:00,17,235
10/17/2017 22:00,19,240
10/18/2017 1:00,27,245
10/18/2017 4:00,29,250
10/18/2017 7:00,21,255
10/18/2017 10:00,23,245
10/18/2017 13:00,16,240
10/18/2017 16:00,18,250
10/18/2017 19:00,18,240
10/18/2017 22:00,16,245
10/19/2017 1:00,19,255
10/19/2017 4:00,25,255
10/19/2017 7:00,23,255
10/19/2017 10:00,23,255
10/19/2017 13:00,17,255
10/19/2017 16:00,18,260
10/19/2017 19:00,16,260
10/19/2017 22:00,12,265
10/20/2017 1:00,16,280
10/20/2017 4:00,19,300
10/20/2017 7:00,25,300
10/20/2017 10:00,22,315
10/20/2017 13:00,19,300
10/20/2017 16:00,14,285
10/20/2017 19:00,11,270
10/20/2017 22:00,7,285
10/21/2017 1:00,10,300
10/21/2017 4:00,13,300
10/21/2017 7:00,18,295
10/21/2017 10:00,13,300
10/21/2017 13:00,11,295
10/21/2017 16:00,11,265
10/21/2017 19:00,8,265
10/21/2017 22:00,7,255
10/22/2017 1:00,8,265
10/22/2017 4:00,10,290
10/22/2017 7:00,12,295
10/22/2017 10:00,12,305
10/22/2017 13:00,15,290
10/22/2017 16:00,11,270
10/22/2017 19:00,10,275
10/22/2017 22:00,10,300
10/23/2017 1:00,16,315
10/23/2017 4:00,16,330
10/23/2017 7:00,11,360
10/23/2017 10:00,12,15
10/23/2017 13:00,10,5
10/23/2017 16:00,7,310
10/23/2017 19:00,7,285
10/23/2017 22:00,2,315
10/24/2017 1:00,0,255
10/24/2017 4:00,2,225
10/24/2017 7:00,1,275
10/24/2017 10:00,1,70
10/24/2017 13:00,4,70
10/24/2017 16:00,2,125
10/24/2017 19:00,4,350
10/24/2017 22:00,3,70
10/25/2017 1:00,4,125
10/25/2017 4:00,3,150
10/25/2017 7:00,1,175
