date_time,wind speed,wind dir
15/8/2017 01:00,14,235
15/8/2017 04:00,16,230
15/8/2017 07:00,17,225
15/8/2017 10:00,17,230
15/8/2017 13:00,20,220
15/8/2017 16:00,21,230
15/8/2017 19:00,27,235
15/8/2017 22:00,27,245
16/8/2017 01:00,23,245
16/8/2017 04:00,22,255
16/8/2017 07:00,23,245
16/8/2017 10:00,22,250
16/8/2017 13:00,15,240
16/8/2017 16:00,17,235
16/8/2017 19:00,16,245
16/8/2017 22:00,15,230
17/8/2017 01:00,19,210
17/8/2017 04:00,15,205
17/8/2017 07:00,15,165
17/8/2017 10:00,19,145
17/8/2017 13:00,19,150
17/8/2017 16:00,24,165
17/8/2017 19:00,28,170
17/8/2017 22:00,27,190
18/8/2017 01:00,21,210
18/8/2017 04:00,17,230
18/8/2017 07:00,10,190
18/8/2017 10:00,9,195
18/8/2017 13:00,8,210
18/8/2017 16:00,12,245
18/8/2017 19:00,21,275
18/8/2017 22:00,21,275
19/8/2017 01:00,19,290
19/8/2017 04:00,16,305
19/8/2017 07:00,11,355
19/8/2017 10:00,6,25
19/8/2017 13:00,3,90
19/8/2017 16:00,2,275
19/8/2017 19:00,4,235
19/8/2017 22:00,5,290
20/8/2017 01:00,6,320
20/8/2017 04:00,10,325
20/8/2017 07:00,10,315
20/8/2017 10:00,7,280
20/8/2017 13:00,15,265
20/8/2017 16:00,19,260
20/8/2017 19:00,20,245
20/8/2017 22:00,26,250
21/8/2017 01:00,28,260
21/8/2017 04:00,25,265
21/8/2017 07:00,17,260
21/8/2017 10:00,18,255
21/8/2017 13:00,23,260
21/8/2017 16:00,26,260
21/8/2017 19:00,27,265
21/8/2017 22:00,27,270
22/8/2017 01:00,21,260
22/8/2017 04:00,22,260
22/8/2017 07:00,24,260
22/8/2017 10:00,24,260
22/8/2017 13:00,16,275
22/8/2017 16:00,18,270
22/8/2017 19:00,25,270
22/8/2017 22:00,21,265
23/8/2017 01:00,30,260
23/8/2017 04:00,30,270
23/8/2017 07:00,25,280
23/8/2017 10:00,23,280
23/8/2017 13:00,21,285
23/8/2017 16:00,20,270
23/8/2017 19:00,22,260
23/8/2017 22:00,24,250
24/8/2017 01:00,33,250
24/8/2017 04:00,37,265
24/8/2017 07:00,42,275
24/8/2017 10:00,43,280
24/8/2017 13:00,35,275
24/8/2017 16:00,34,260
24/8/2017 19:00,38,250
24/8/2017 22:00,35,255
25/8/2017 01:00,31,265
25/8/2017 04:00,33,265
25/8/2017 07:00,38,270
25/8/2017 10:00,38,275
25/8/2017 13:00,31,280
25/8/2017 16:00,31,275
25/8/2017 19:00,29,285
25/8/2017 22:00,27,290
26/8/2017 01:00,25,285
26/8/2017 04:00,23,285
26/8/2017 07:00,24,275
26/8/2017 10:00,22,275
26/8/2017 13:00,21,315
26/8/2017 16:00,18,315
26/8/2017 19:00,17,300
26/8/2017 22:00,15,295
27/8/2017 01:00,13,350
27/8/2017 04:00,17,5
27/8/2017 07:00,19,30
27/8/2017 10:00,15,25
27/8/2017 13:00,15,10
27/8/2017 16:00,9,360
27/8/2017 19:00,6,25
27/8/2017 22:00,1,65
28/8/2017 01:00,2,175
28/8/2017 04:00,5,280
28/8/2017 07:00,6,300
28/8/2017 10:00,7,305
28/8/2017 13:00,9,315
28/8/2017 16:00,10,285
28/8/2017 19:00,11,235
28/8/2017 22:00,16,240
29/8/2017 01:00,24,245
29/8/2017 04:00,29,255
29/8/2017 07:00,25,265
29/8/2017 10:00,23,265
29/8/2017 13:00,25,280
29/8/2017 16:00,21,290
29/8/2017 19:00,14,305
29/8/2017 22:00,11,290
30/8/2017 01:00,9,245
30/8/2017 04:00,11,235
30/8/2017 07:00,18,240
30/8/2017 10:00,17,255
30/8/2017 13:00,16,245
30/8/2017 16:00,19,235
30/8/2017 19:00,27,225
30/8/2017 22:00,22,215
31/8/2017 01:00,24,215
31/8/2017 04:00,22,215
31/8/2017 07:00,19,220
31/8/2017 10:00,16,230
31/8/2017 13:00,14,220
31/8/2017 16:00,16,210
31/8/2017 19:00,21,215
31/8/2017 22:00,21,235
1/9/2017 1:00,23,230
1/9/2017 4:00,26,235
1/9/2017 7:00,22,240
1/9/2017 10:00,23,250
1/9/2017 13:00,20,255
1/9/2017 16:00,22,250
1/9/2017 19:00,34,260
1/9/2017 22:00,31,255
2/9/2017 1:00,29,250
2/9/2017 4:00,35,260
2/9/2017 7:00,33,265
2/9/2017 10:00,34,270
2/9/2017 13:00,24,270
2/9/2017 16:00,25,260
2/9/2017 19:00,30,260
2/9/2017 22:00,28,265
3/9/2017 1:00,30,275
3/9/2017 4:00,33,280
3/9/2017 7:00,29,275
3/9/2017 10:00,22,285
3/9/2017 13:00,12,315
3/9/2017 16:00,12,265
3/9/2017 19:00,19,270
3/9/2017 22:00,18,255
4/9/2017 1:00,16,240
4/9/2017 4:00,17,240
4/9/2017 7:00,16,260
4/9/2017 10:00,16,265
4/9/2017 13:00,15,245
4/9/2017 16:00,16,240
4/9/2017 19:00,19,235
4/9/2017 22:00,19,235
5/9/2017 1:00,22,230
5/9/2017 4:00,24,230
5/9/2017 7:00,23,210
5/9/2017 10:00,21,205
5/9/2017 13:00,17,205
5/9/2017 16:00,17,210
5/9/2017 19:00,19,230
5/9/2017 22:00,16,240
6/9/2017 1:00,9,230
6/9/2017 4:00,7,205
6/9/2017 7:00,13,220
6/9/2017 10:00,15,225
6/9/2017 13:00,16,235
6/9/2017 16:00,17,235
6/9/2017 19:00,19,240
6/9/2017 22:00,16,235
7/9/2017 1:00,19,220
7/9/2017 4:00,19,225
7/9/2017 7:00,14,230
7/9/2017 10:00,13,220
7/9/2017 13:00,13,230
7/9/2017 16:00,13,230
7/9/2017 19:00,13,210
7/9/2017 22:00,10,225
8/9/2017 1:00,7,250
8/9/2017 4:00,4,250
8/9/2017 7:00,5,230
8/9/2017 10:00,4,205
8/9/2017 13:00,5,180
8/9/2017 16:00,4,175
8/9/2017 19:00,11,160
8/9/2017 22:00,10,185
9/9/2017 1:00,10,215
9/9/2017 4:00,9,220
9/9/2017 7:00,10,210
9/9/2017 10:00,10,190
9/9/2017 13:00,10,205
9/9/2017 16:00,10,210
9/9/2017 19:00,15,230
9/9/2017 22:00,14,250
10/9/2017 1:00,13,225
10/9/2017 4:00,10,210
10/9/2017 7:00,12,205
10/9/2017 10:00,10,220
10/9/2017 13:00,5,260
10/9/2017 16:00,4,265
10/9/2017 19:00,7,305
10/9/2017 22:00,6,295
11/9/2017 1:00,9,320
11/9/2017 4:00,10,355
11/9/2017 7:00,9,45
11/9/2017 10:00,7,70
11/9/2017 13:00,4,145
11/9/2017 16:00,5,215
11/9/2017 19:00,12,240
11/9/2017 22:00,9,245
12/9/2017 1:00,8,215
12/9/2017 4:00,6,200
12/9/2017 7:00,8,125
12/9/2017 10:00,7,135
12/9/2017 13:00,3,190
12/9/2017 16:00,1,100
12/9/2017 19:00,4,95
12/9/2017 22:00,4,105
13/9/2017 01:00,7,210
13/9/2017 04:00,7,270
13/9/2017 07:00,6,360
13/9/2017 10:00,6,15
13/9/2017 13:00,5,0
13/9/2017 16:00,7,335
13/9/2017 19:00,5,330
13/9/2017 22:00,6,0
14/9/2017 01:00,12,340
14/9/2017 04:00,15,345
14/9/2017 07:00,18,340
14/9/2017 10:00,19,345
14/9/2017 13:00,15,340
14/9/2017 16:00,13,335
14/9/2017 19:00,14,340
14/9/2017 22:00,17,340
15/9/2017 01:00,20,320
15/9/2017 04:00,21,325
15/9/2017 07:00,23,320
15/9/2017 10:00,25,315
15/9/2017 13:00,17,305
15/9/2017 16:00,18,280
15/9/2017 19:00,24,260
15/9/2017 22:00,23,250
16/9/2017 01:00,26,235
16/9/2017 04:00,27,230
16/9/2017 07:00,26,200
16/9/2017 10:00,28,180
16/9/2017 13:00,30,185
16/9/2017 16:00,33,180
16/9/2017 19:00,39,170
16/9/2017 22:00,39,175
17/9/2017 01:00,29,195
17/9/2017 04:00,29,195
17/9/2017 07:00,35,195
17/9/2017 10:00,39,195
17/9/2017 13:00,41,220
17/9/2017 16:00,43,230
17/9/2017 19:00,42,240
17/9/2017 22:00,39,250
18/9/2017 01:00,35,265
18/9/2017 04:00,38,270
18/9/2017 07:00,40,285
18/9/2017 10:00,33,295
18/9/2017 13:00,23,295
18/9/2017 16:00,26,285
18/9/2017 19:00,32,290
18/9/2017 22:00,22,305
19/9/2017 01:00,27,295
19/9/2017 04:00,23,305
19/9/2017 07:00,22,325
19/9/2017 10:00,18,355
19/9/2017 13:00,11,5
19/9/2017 16:00,8,350
19/9/2017 19:00,9,345
19/9/2017 22:00,10,315
20/9/2017 01:00,13,280
20/9/2017 04:00,13,315
20/9/2017 07:00,20,345
20/9/2017 10:00,21,5
20/9/2017 13:00,17,5
20/9/2017 16:00,11,10
20/9/2017 19:00,13,345
20/9/2017 22:00,12,340
21/9/2017 01:00,17,345
21/9/2017 04:00,20,350
21/9/2017 07:00,21,10
21/9/2017 10:00,19,35
21/9/2017 13:00,11,50
21/9/2017 16:00,11,70
21/9/2017 19:00,13,105
21/9/2017 22:00,14,120
22/9/2017 01:00,8,125
22/9/2017 04:00,9,110
22/9/2017 07:00,3,150
22/9/2017 10:00,4,90
22/9/2017 13:00,2,55
22/9/2017 16:00,3,40
22/9/2017 19:00,10,240
22/9/2017 22:00,10,250
23/9/2017 01:00,9,260
23/9/2017 04:00,7,290
23/9/2017 07:00,7,315
23/9/2017 10:00,8,345
23/9/2017 13:00,7,5
23/9/2017 16:00,4,325
23/9/2017 19:00,7,265
23/9/2017 22:00,7,295
24/9/2017 01:00,6,345
24/9/2017 04:00,5,355
24/9/2017 07:00,5,340
24/9/2017 10:00,3,5
24/9/2017 13:00,5,305
24/9/2017 16:00,9,285
24/9/2017 19:00,7,225
24/9/2017 22:00,11,210
25/9/2017 01:00,18,220
25/9/2017 04:00,16,225
25/9/2017 07:00,11,235
25/9/2017 10:00,7,220
25/9/2017 13:00,5,185
25/9/2017 16:00,6,150
25/9/2017 19:00,15,165
25/9/2017 22:00,15,180
26/9/2017 01:00,13,180
26/9/2017 04:00,11,170
26/9/2017 07:00,14,170
26/9/2017 10:00,18,185
26/9/2017 13:00,14,195
26/9/2017 16:00,16,195
26/9/2017 19:00,21,235
26/9/2017 22:00,17,250
27/9/2017 01:00,12,215
27/9/2017 04:00,9,200
27/9/2017 07:00,8,215
27/9/2017 10:00,8,200
27/9/2017 13:00,13,235
27/9/2017 16:00,13,250
27/9/2017 19:00,15,245
27/9/2017 22:00,15,250
28/9/2017 01:00,15,265
28/9/2017 04:00,14,295
28/9/2017 07:00,15,330
28/9/2017 10:00,13,345
28/9/2017 13:00,13,355
28/9/2017 16:00,12,10
28/9/2017 19:00,8,5
28/9/2017 22:00,8,0
29/9/2017 01:00,9,15
29/9/2017 04:00,11,5
29/9/2017 07:00,15,20
29/9/2017 10:00,14,30
29/9/2017 13:00,10,50
29/9/2017 16:00,10,45
29/9/2017 19:00,13,65
29/9/2017 22:00,14,100
30/9/2017 01:00,7,105
30/9/2017 04:00,9,125
30/9/2017 07:00,13,115
30/9/2017 10:00,15,120
30/9/2017 13:00,9,125
30/9/2017 16:00,7,105
30/9/2017 19:00,7,95
30/9/2017 22:00,9,95
1/10/2017 1:00,9,110
1/10/2017 4:00,8,110
1/10/2017 7:00,4,140
1/10/2017 10:00,3,145
1/10/2017 13:00,5,120
1/10/2017 16:00,7,170
1/10/2017 19:00,8,175
1/10/2017 22:00,8,205
2/10/2017 1:00,5,215
2/10/2017 4:00,2,250
2/10/2017 7:00,4,5
2/10/2017 10:00,6,5
2/10/2017 13:00,12,355
2/10/2017 16:00,11,20
2/10/2017 19:00,11,40
2/10/2017 22:00,13,55
3/10/2017 1:00,16,40
3/10/2017 4:00,20,40
3/10/2017 7:00,21,40
3/10/2017 10:00,21,25
3/10/2017 13:00,26,50
3/10/2017 16:00,22,75
3/10/2017 19:00,18,90
3/10/2017 22:00,19,105
4/10/2017 1:00,18,110
4/10/2017 4:00,16,110
4/10/2017 7:00,12,125
4/10/2017 10:00,11,150
4/10/2017 13:00,16,175
4/10/2017 16:00,22,195
4/10/2017 19:00,26,205
4/10/2017 22:00,25,215
5/10/2017 1:00,22,220
5/10/2017 4:00,21,220
5/10/2017 7:00,22,210
5/10/2017 10:00,20,210
5/10/2017 13:00,18,205
5/10/2017 16:00,18,210
5/10/2017 19:00,14,230
5/10/2017 22:00,10,265
6/10/2017 1:00,8,270
6/10/2017 4:00,3,300
6/10/2017 7:00,5,330
6/10/2017 10:00,2,345
6/10/2017 13:00,6,300
6/10/2017 16:00,11,295
6/10/2017 19:00,11,310
6/10/2017 22:00,16,340
7/10/2017 1:00,22,345
7/10/2017 4:00,20,350
7/10/2017 7:00,17,5
7/10/2017 10:00,12,5
7/10/2017 13:00,7,0
7/10/2017 16:00,7,10
7/10/2017 19:00,13,25
7/10/2017 22:00,10,40
8/10/2017 1:00,10,35
8/10/2017 4:00,14,45
8/10/2017 7:00,17,65
8/10/2017 10:00,20,75
8/10/2017 13:00,19,70
8/10/2017 16:00,19,85
8/10/2017 19:00,17,85
8/10/2017 22:00,18,80
9/10/2017 1:00,20,70
9/10/2017 4:00,21,75
9/10/2017 7:00,24,65
9/10/2017 10:00,27,65
9/10/2017 13:00,24,75
9/10/2017 16:00,21,75
9/10/2017 19:00,25,60
9/10/2017 22:00,22,60
10/10/2017 1:00,14,80
10/10/2017 4:00,10,85
10/10/2017 7:00,0,110
10/10/2017 10:00,2,280
10/10/2017 13:00,3,290
10/10/2017 16:00,3,310
10/10/2017 19:00,4,235
10/10/2017 22:00,5,240
11/10/2017 1:00,9,110
11/10/2017 4:00,13,110
11/10/2017 7:00,16,120
11/10/2017 10:00,12,145
11/10/2017 13:00,15,185
11/10/2017 16:00,16,185
11/10/2017 19:00,18,185
11/10/2017 22:00,11,180
12/10/2017 1:00,7,130
12/10/2017 4:00,9,100
12/10/2017 7:00,9,90
12/10/2017 10:00,12,70
12/10/2017 13:00,10,70
12/10/2017 16:00,8,85
12/10/2017 19:00,5,90
12/10/2017 22:00,5,100
13/10/2017 01:00,5,70
13/10/2017 04:00,7,50
13/10/2017 07:00,12,50
13/10/2017 10:00,14,55
13/10/2017 13:00,7,60
13/10/2017 16:00,8,65
13/10/2017 19:00,11,60
13/10/2017 22:00,14,70
14/10/2017 01:00,13,75
14/10/2017 04:00,13,80
14/10/2017 07:00,16,80
14/10/2017 10:00,16,85
14/10/2017 13:00,16,75
14/10/2017 16:00,15,80
14/10/2017 19:00,16,85
14/10/2017 22:00,13,95
15/10/2017 01:00,7,65
15/10/2017 04:00,6,40
15/10/2017 07:00,7,65
15/10/2017 10:00,9,85
15/10/2017 13:00,9,170
15/10/2017 16:00,13,200
15/10/2017 19:00,19,220
15/10/2017 22:00,21,235
16/10/2017 01:00,7,305
16/10/2017 04:00,6,300
16/10/2017 07:00,19,270
16/10/2017 10:00,20,265
16/10/2017 13:00,20,270
16/10/2017 16:00,15,265
16/10/2017 19:00,18,250
16/10/2017 22:00,22,255
17/10/2017 01:00,15,275
17/10/2017 04:00,13,285
17/10/2017 07:00,10,270
17/10/2017 10:00,11,255
17/10/2017 13:00,8,245
17/10/2017 16:00,10,240
17/10/2017 19:00,14,235
17/10/2017 22:00,15,230
18/10/2017 01:00,13,220
18/10/2017 04:00,11,220
18/10/2017 07:00,5,185
18/10/2017 10:00,2,200
18/10/2017 13:00,11,320
18/10/2017 16:00,9,295
18/10/2017 19:00,12,295
18/10/2017 22:00,13,285
19/10/2017 01:00,14,310
19/10/2017 04:00,15,340
19/10/2017 07:00,14,15
19/10/2017 10:00,11,60
19/10/2017 13:00,6,85
19/10/2017 16:00,3,35
19/10/2017 19:00,2,340
19/10/2017 22:00,8,330
20/10/2017 01:00,7,355
20/10/2017 04:00,8,355
20/10/2017 07:00,7,35
20/10/2017 10:00,7,15
20/10/2017 13:00,7,335
20/10/2017 16:00,13,330
20/10/2017 19:00,20,325
20/10/2017 22:00,19,325
21/10/2017 01:00,19,325
21/10/2017 04:00,20,340
21/10/2017 07:00,16,0
21/10/2017 10:00,17,15
21/10/2017 13:00,11,0
21/10/2017 16:00,11,335
21/10/2017 19:00,11,330
21/10/2017 22:00,10,340
22/10/2017 01:00,9,330
22/10/2017 04:00,12,350
22/10/2017 07:00,13,25
22/10/2017 10:00,10,40
22/10/2017 13:00,7,5
22/10/2017 16:00,6,15
22/10/2017 19:00,8,15
22/10/2017 22:00,3,70
23/10/2017 01:00,1,355
23/10/2017 04:00,8,90
23/10/2017 07:00,10,80
23/10/2017 10:00,11,90
23/10/2017 13:00,11,100
23/10/2017 16:00,12,95
23/10/2017 19:00,12,120
23/10/2017 22:00,14,130
24/10/2017 01:00,12,115
24/10/2017 04:00,12,110
24/10/2017 07:00,12,110
24/10/2017 10:00,18,110
24/10/2017 13:00,15,115
24/10/2017 16:00,16,120
24/10/2017 19:00,15,95
24/10/2017 22:00,17,105
25/10/2017 01:00,16,115
25/10/2017 04:00,11,110
25/10/2017 07:00,8,95
